CourseId,CourseName,DepartmentId,DepartmentName,Desc,Pre,Mode,CourseKeywords,CourseKeyPhrases,CourseSummary,CourseDifficulty,CourseDifficultyBand
EDUC 4706,Assessment in Mathematics and Science Education,EDUC,Department of Education,Examines purposes and practices of assessment in mathematics and science education. Particular attention is given to application of theoretical foundations and contemporary research in the design and use of assessment techniques and tools to support teaching for student understanding. Addresses the role of effective formative assessment in teaching and learning. Same as EDUC 5706.,[],"['person', 'online']","['assessment', 'teaching', 'mathematics', 'formative', 'education', 'student']","['formative assessment teaching', 'assessment teaching learning', 'assessment mathematics science', 'assessment teaching', 'assessment mathematics', 'practices assessment mathematics', 'formative assessment', 'effective formative assessment']",Examines purposes and practices of assessment in mathematics and science education. Addresses the role of effective formative assessment in teaching and learning. Particular attention is given to application of theoretical foundations and contemporary research in the design and use of assessment techniques and tools to support teaching for student understanding.,0.6193714113025083,Medium
LAWS 7065,Immigration and Citizenship Law,LAWS,Law School,"Covers legal issues pertaining to noncitizens of the United States, especially their right to enter and remain as immigrants and nonimmigrants. Topics include admission and exclusion, deportation, and refugees and political asylum. Approaches topics from various perspectives, including constitutional law, statutory interpretation, planning, ethics, history and policy.",[],['person'],"['nonimmigrants', 'deportation', 'immigrants', 'refugees', 'topics', 'asylum']","['immigrants nonimmigrants topics', 'nonimmigrants topics', 'nonimmigrants topics include', 'immigrants nonimmigrants', 'remain immigrants nonimmigrants', 'nonimmigrants', 'exclusion deportation refugees', 'deportation refugees']","Covers legal issues pertaining to noncitizens of the United States, especially their right to enter and remain as immigrants and nonimmigrants. Topics include admission and exclusion, deportation, and refugees and political asylum. Approaches topics from various perspectives, including constitutional law, statutory interpretation, planning, ethics, history and policy.",0.6630779691749773,Medium
HUMN 3930,Humanities Internship,HUMN,Humanities Department,"Students gain academic credit and professional experience working in museums, galleries, arts administration, and publishing. They work 3-18 hours per week with their professional supervisor and meet regularly with a faculty advisor who determines the reading and writing requirements. An interview with faculty advisor is required.",[],['person'],"['academic', 'faculty', 'students', 'writing', 'arts', 'museums']","['experience working museums', 'arts administration publishing', 'gain academic', 'gain academic credit', 'reading writing requirements', 'students gain academic', 'arts administration', 'academic']","They work 3-18 hours per week with their professional supervisor and meet regularly with a faculty advisor who determines the reading and writing requirements. An interview with faculty advisor is required. Students gain academic credit and professional experience working in museums, galleries, arts administration, and publishing.",0.6041477787851314,Medium
MUSC 5151,Topics in Music Analysis: Music of George Crumb,MUSC,Music Department,"Analytical study of a specific topic to be determinedby the instructor (e.g., German Lieder, Bartok quartets, tonal rhythm, Schenker, etc). Study published analyses representing a variety of methodologies and produce original analyses. Student must have passed graduate preliminary exams or completed remediation before enrolling in this course. Recommended prerequisite: MUSC 5061 or MUSC 5071 as appropriate to the topic, or instructor consent required.",[],['person'],"['analytical', 'analyses', 'study', 'prerequisite', 'exams', 'methodologies']","['analytical study specific', 'analyses student', 'analytical study', 'original analyses student', 'analyses student passed', 'produce original analyses', 'study specific', 'study specific topic']","Recommended prerequisite: MUSC 5061 or MUSC 5071 as appropriate to the topic, or instructor consent required. Analytical study of a specific topic to be determinedby the instructor (e.g., German Lieder, Bartok quartets, tonal rhythm, Schenker, etc). Student must have passed graduate preliminary exams or completed remediation before enrolling in this course.",0.6688576609247507,Medium
MUSC 5443,Teaching Instrumental Music,MUSC,Music Department,"Examines instrumental music curricula, instructional materials and teaching techniques appropriate for rehearsal, class, and lesson settings. Also addresses administration strategies for instrumental music programs. Offered spring only. Same as MUSC 4443.",[],['person'],"['instrumental', 'rehearsal', 'music', 'instructional', 'curricula', 'teaching']","['instrumental music curricula', 'music curricula instructional', 'instrumental music programs', 'examines instrumental music', 'strategies instrumental music', 'music curricula', 'instrumental music', 'examines instrumental']","Also addresses administration strategies for instrumental music programs. Examines instrumental music curricula, instructional materials and teaching techniques appropriate for rehearsal, class, and lesson settings. Same as MUSC 4443.",0.5021532184950136,Medium
HIST 8990,Doctoral Dissertation,HIST,History Department,"All doctoral students must register for no fewer than 30 hours of dissertation credit as part of the requirements for the degree. For a detailed discussion of doctoral dissertation credit, refer to the Graduate School section.",[],['independent'],"['dissertation', 'doctoral', 'requirements', 'graduate', 'hours', 'credit']","['hours dissertation credit', 'dissertation credit requirements', 'doctoral dissertation credit', 'dissertation credit', '30 hours dissertation', 'dissertation credit refer', 'doctoral students register', 'hours dissertation']","All doctoral students must register for no fewer than 30 hours of dissertation credit as part of the requirements for the degree. For a detailed discussion of doctoral dissertation credit, refer to the Graduate School section.",0.5558325778180719,Medium
DNCE 6969,The Graduate Project,DNCE,Department of Dance,Provides the opportunity for synthesizing the graduate experience through the execution of a project related to the student's major area of interest. Project must be approved by the graduate faculty advisor.,[],['independent'],"['graduate', 'execution', 'experience', 'faculty', 'advisor', 'student']","['graduate experience execution', 'project approved graduate', 'synthesizing graduate experience', 'graduate experience', 'approved graduate', 'approved graduate faculty', 'opportunity synthesizing graduate', 'experience execution project']",Provides the opportunity for synthesizing the graduate experience through the execution of a project related to the student's major area of interest. Project must be approved by the graduate faculty advisor.,0.5810667875491085,Medium
CMDP 2510,Critical Media Practices Workshop I: Intro to Digital Photography,CMDP,Department of Comparative Media Studies and Practice,Training in narrow topics of media practices.,[],['online'],"['practices', 'media', 'training', 'topics', 'narrow']","['media practices', 'topics media practices', 'practices', 'training narrow topics', 'narrow topics media', 'media', 'topics media', 'training']",Training in narrow topics of media practices.,0.43638561498942274,Easy
FNCE 3030,Investment and Portfolio Management,FNCE,Department of Finance,"Develops modern portfolio theory and applies it to pricing both individual assets and portfolios of assets. Topics include Markowitz portfolio selection model, capital asset pricing model, arbitrage pricing theory, bonds, portfolio performance measurement, and issues of market efficiency. Formerly FNCE 4030. Degree credit not granted for this course and FNCE 3035.","['BASE 2104', 'FNCE 2010']","['person', 'online']","['portfolios', 'portfolio', 'assets', 'asset', 'markowitz', 'topics']","['portfolios assets topics', 'portfolio theory', 'modern portfolio theory', 'assets portfolios', 'markowitz portfolio selection', 'portfolio selection model', 'portfolios assets', 'markowitz portfolio']","Topics include Markowitz portfolio selection model, capital asset pricing model, arbitrage pricing theory, bonds, portfolio performance measurement, and issues of market efficiency. Degree credit not granted for this course and FNCE 3035. Develops modern portfolio theory and applies it to pricing both individual assets and portfolios of assets.",0.5484663040193412,Medium
EVEN 4434,Environmental Engineering Design,EVEN,Department of Environmental Engineering,"Examines the design of facilities for the treatment of municipal water and wastewater, hazardous industrial waste, contaminated environmental sites and sustainable sanitation in developing countries. Economic, societal and site specific criteria impacting designs are emphasized. Same as CVEN 4434.","['CVEN 3414', 'EVEN 4464']",['person'],"['sanitation', 'wastewater', 'facilities', 'environmental', 'sustainable', 'municipal']","['sites sustainable sanitation', 'sustainable sanitation developing', 'sustainable sanitation', 'sanitation developing', 'sanitation developing countries', 'sanitation', 'treatment municipal water', 'facilities treatment municipal']","Economic, societal and site specific criteria impacting designs are emphasized. Examines the design of facilities for the treatment of municipal water and wastewater, hazardous industrial waste, contaminated environmental sites and sustainable sanitation in developing countries. Same as CVEN 4434.",0.6127606527651859,Medium
CVEN 5708,Soil Mechanics,CVEN,Department of Civil Engineering,"Offers an advanced course in soil mechanics. Coverage includes basic principles of continuum mechanics; elasticity, viscoelasticity, and plasticity theories applied to soils; effective stress principle; consolidation; shear strength; critical state concepts; and constitutive, numerical, and centrifuge modeling.",[],['person'],"['soils', 'soil', 'elasticity', 'mechanics', 'principles', 'basic']","['soil mechanics coverage', 'course soil mechanics', 'soil mechanics', 'advanced course soil', 'theories applied soils', 'soils effective stress', 'applied soils', 'applied soils effective']","Offers an advanced course in soil mechanics. Coverage includes basic principles of continuum mechanics; elasticity, viscoelasticity, and plasticity theories applied to soils; effective stress principle; consolidation; shear strength; critical state concepts; and constitutive, numerical, and centrifuge modeling.",0.6980583257781807,Medium
CVEN 1027,Civil Engineering Drawing,CVEN,Department of Civil Engineering,Develops drawing and drafting skills for civil engineering projects in both hand drawing and software tools. Students will learn to read and interpret design and construction drawings.,[],['person'],"['drawings', 'drawing', 'drafting', 'engineering', 'design', 'tools']","['develops drawing drafting', 'drafting skills civil', 'drawing drafting skills', 'skills civil engineering', 'develops drawing', 'construction drawings', 'drawing drafting', 'design construction drawings']",Students will learn to read and interpret design and construction drawings. Develops drawing and drafting skills for civil engineering projects in both hand drawing and software tools.,0.48001662133575096,Medium
ARTS 4303,Relief 2,ARTS,Department of Art and Art History,"Continued exploration into the expressive/formal aesthetics of relief processes.  Studio practice/investigation of artistic attitudes as exemplified through historical perspectives, traditional/contemporary usages. May be repeated up to 6 total credit hours.","['ARTS 1010', 'ARTS 3303', 'ARTS 1020']",['person'],"['artistic', 'aesthetics', 'studio', 'relief', 'perspectives', 'expressive']","['formal aesthetics relief', 'aesthetics relief processes', 'practice investigation artistic', 'aesthetics relief', 'investigation artistic attitudes', 'relief processes studio', 'artistic attitudes exemplified', 'studio practice']","Continued exploration into the expressive/formal aesthetics of relief processes. Studio practice/investigation of artistic attitudes as exemplified through historical perspectives, traditional/contemporary usages. May be repeated up to 6 total credit hours.",0.6637957086733152,Medium
ECEN 5763,Embedded Machine Vision and Intelligent Automation,ECEN,"Department of Electrical, Computer, and Energy Engineering","Introduces students to machine vision and machine learning methods used in automation, autopilots and security and inspection systems. Embedded and automation topics include implementation of algorithms with FPGA or GP-GPU embedded real time co-processing for autopilots (intelligent transportation), general automation and security including methods for detection, classification, recognition of targets for inspection, surveillance, search and rescue, and machine vision navigation applications.",[],"['person', 'online']","['autopilots', 'automation', 'fpga', 'detection', 'inspection', 'recognition']","['used automation autopilots', 'automation autopilots security', 'automation autopilots', 'processing autopilots intelligent', 'autopilots security inspection', 'processing autopilots', 'embedded automation', 'autopilots']","Embedded and automation topics include implementation of algorithms with FPGA or GP-GPU embedded real time co-processing for autopilots (intelligent transportation), general automation and security including methods for detection, classification, recognition of targets for inspection, surveillance, search and rescue, and machine vision navigation applications. Introduces students to machine vision and machine learning methods used in automation, autopilots and security and inspection systems.",0.8118766999093381,Difficult
THTR 4061,Directing,THTR,Department of Theater,Theory and practice of directing for the stage.,"['THTR 1003', 'THTR 3053', 'PMUS 1117', 'PMUS 1217']",['person'],"['directing', 'stage', 'practice', 'theory']","['practice directing stage', 'directing stage', 'practice directing', 'directing', 'theory practice directing', 'stage', 'practice', 'theory practice']",Theory and practice of directing for the stage.,0.34115291628890904,Easy
MUSC 7138,Contemporary Issues in College Teaching,MUSC,Music Department,"Examines music teaching within colleges and universities, including the evolution of university music programs, undergraduate and graduate music curricula, music professors and their work, and sociopolitical issues. Offered spring of odd-numbered terms.",[],['person'],"['music', 'curricula', 'professors', 'undergraduate', 'universities', 'colleges']","['examines music teaching', 'curricula music professors', 'graduate music curricula', 'music curricula', 'music teaching colleges', 'music programs undergraduate', 'music curricula music', 'music professors']","Examines music teaching within colleges and universities, including the evolution of university music programs, undergraduate and graduate music curricula, music professors and their work, and sociopolitical issues. Offered spring of odd-numbered terms.",0.6185403445149591,Medium
RLST 4810,Honors Thesis,RLST,Religious Studies Program,Students write an honors thesis based on independent research under the direction of a faculty member. Required for students who elect departmental honors.,[],['person'],"['honors', 'thesis', 'students', 'faculty', 'research', 'departmental']","['write honors thesis', 'honors thesis based', 'honors thesis', 'students write honors', 'write honors', 'elect departmental honors', 'thesis based independent', 'departmental honors']",Students write an honors thesis based on independent research under the direction of a faculty member. Required for students who elect departmental honors.,0.5162058023572076,Medium
GEOG 5563,Earth Analytics,GEOG,Department of Geography,"Introduce students to major unanswered questions in Earth science and to the analytical tools, including data management, analysis and visualization, necessary to explore 'big data' from a suite of sensors. Aligns with Earth Lab, a new initiative of the University's Grand Challenge (http://www.colorado.edu/grandchallenges/) to use our expertise in space-based observation to address our world's most pressing problem. Comparable programming course work may be substituted for GEOG 5463 with instructor approval. Same as GEOG 4563.",['GEOG 5463'],"['person', 'online']","['geog', 'earth', 'data', 'science', 'space', 'observation']","['earth science', 'earth lab', 'earth science analytical', 'geog 5463 instructor', 'questions earth', 'instructor approval geog', 'earth lab new', 'geog']","Aligns with Earth Lab, a new initiative of the University's Grand Challenge (http://www.colorado.edu/grandchallenges/) to use our expertise in space-based observation to address our world's most pressing problem. Same as GEOG 4563. Introduce students to major unanswered questions in Earth science and to the analytical tools, including data management, analysis and visualization, necessary to explore 'big data' from a suite of sensors.",0.6007101843457238,Medium
PHYS 4510,Optics,PHYS,Physics Department,"Basic electromagnetic theory of light, using Maxwell's equations. Examples in geometrical optics; extensive applications in physical optics including diffraction and polarization. Spectra, including Zeeman effect and fluorescence. Recent advances in experimental techniques: microwaves, lasers, image converters.",['PHYS 3320'],['person'],"['electromagnetic', 'optics', 'polarization', 'maxwell', 'diffraction', 'fluorescence']","['electromagnetic theory light', 'electromagnetic theory', 'examples geometrical optics', 'basic electromagnetic theory', 'theory light using', 'applications physical optics', 'optics extensive applications', 'light using maxwell']","Spectra, including Zeeman effect and fluorescence. Examples in geometrical optics; extensive applications in physical optics including diffraction and polarization. Basic electromagnetic theory of light, using Maxwell's equations.",0.6475143547899667,Medium
GEOL 4717,Field Seminar in Geology and Tectonics,GEOL,Department of Geology,Studies geologic features in and around Colorado to gain an overview of the geologic and tectonic evolution of the western U.S.,"['GEOL 3320', 'GEOL 2700', 'GEOL 4241', 'GEOL 2001', 'GEOL 3430', 'GEOL 3120']",['person'],"['colorado', 'geologic', 'tectonic', 'western', 'features', 'evolution']","['geologic features colorado', 'features colorado', 'studies geologic features', 'overview geologic', 'geologic features', 'tectonic evolution western', 'overview geologic tectonic', 'geologic tectonic evolution']",Studies geologic features in and around Colorado to gain an overview of the geologic and tectonic evolution of the western U.S.,0.5656920519794499,Medium
CSCI 5403,Cybersecurity,CSCI,Department of Computer Science,"Introduces core concepts in cybersecurity including confidentiality, integrity, authentication, risk management, and adversarial thinking. The concepts will be applied to both traditional information technology (IT) systems and cyber physical systems (CPS). At the conclusion of the course, students should have a solid foundation in cybersecurity and hands-on experience. Degree credit not granted for this course and CYBR 5300.",[],['person'],"['cybersecurity', 'cyber', 'authentication', 'cps', 'integrity', 'confidentiality']","['concepts cybersecurity including', 'core concepts cybersecurity', 'concepts cybersecurity', 'cybersecurity', 'cybersecurity including', 'cybersecurity including confidentiality', 'solid foundation cybersecurity', 'foundation cybersecurity']","At the conclusion of the course, students should have a solid foundation in cybersecurity and hands-on experience. Introduces core concepts in cybersecurity including confidentiality, integrity, authentication, risk management, and adversarial thinking. The concepts will be applied to both traditional information technology (IT) systems and cyber physical systems (CPS).",0.6169159867029314,Medium
EMEN 5053,Leading Technical Organizations,EMEN,Department of Engineering Management,"Examining relevant technical organization leadership skills using the context of stakeholder value creation is the basis of this course. The class explores how leaders multiply their abilities by leading through others, developing an accountable team, building enduring employees, managing customer and supplier relationships, exhibiting leadership presence, dealing with challenging situations and creating and executing strategies.",[],['person'],"['stakeholder', 'leadership', 'leaders', 'managing', 'organization', 'leading']","['technical organization leadership', 'stakeholder value creation', 'organization leadership skills', 'stakeholder value', 'leadership skills', 'organization leadership', 'leadership skills using', 'stakeholder']","Examining relevant technical organization leadership skills using the context of stakeholder value creation is the basis of this course. The class explores how leaders multiply their abilities by leading through others, developing an accountable team, building enduring employees, managing customer and supplier relationships, exhibiting leadership presence, dealing with challenging situations and creating and executing strategies.",0.7521532184950136,Difficult
PSCI 3172,Democracy and Its Citizens in the US and EU,PSCI,Political Science Department,"Explores the political institutions of the US and the EU and asks questions pertaining to the very citizenship experience in these two places; including policy, rights and liberties, quality of life, national identity, and immigration.",[],['person'],"['citizenship', 'immigration', 'questions', 'eu', 'political', 'rights']","['questions pertaining citizenship', 'pertaining citizenship experience', 'citizenship experience', 'pertaining citizenship', 'citizenship', 'citizenship experience places', 'national identity immigration', 'eu asks questions']","Explores the political institutions of the US and the EU and asks questions pertaining to the very citizenship experience in these two places; including policy, rights and liberties, quality of life, national identity, and immigration.",0.6784527047446358,Medium
COEN 1550,YOU'RE@CU: Undergraduate Career Seminar,COEN,Department of Computer Engineering,"Exposes first or second year undergraduate students to engineering research careers through a partner program (YOU'RE@CU), panel discussions with researchers in academics and industry, and exposure to research labs. Restricted to YOU'RE@CU participants. Department consent required.",[],['person'],"['undergraduate', 'engineering', 'students', 'academics', 'partner', 'cu']","['partner program cu', 'engineering research careers', 'cu participants department', 'research careers partner', 'students engineering research', 'undergraduate students engineering', 'careers partner program', 'partner program']","Restricted to YOU'RE@CU participants. Exposes first or second year undergraduate students to engineering research careers through a partner program (YOU'RE@CU), panel discussions with researchers in academics and industry, and exposure to research labs. Department consent required.",0.4862496222423693,Medium
NRSC 5032,Neurobiology of Learning and Memory,NRSC,Neuroscience Program,"Provides a comprehensive treatment of how the brain acquires, stores, and retrieves memories. To do this we will consider (a) the methods used to address these issues, (b) what we know about how brain systems are organized to support memories of different types,and (c) the synaptic mechanisms that are involved.  Same as NRSC 4032.",[],['online'],"['synaptic', 'memories', 'brain', 'mechanisms', 'nrsc', 'methods']","['memories consider methods', 'retrieves memories', 'retrieves memories consider', 'memories different types', 'treatment brain acquires', 'know brain systems', 'synaptic mechanisms involved', 'support memories']","Provides a comprehensive treatment of how the brain acquires, stores, and retrieves memories. To do this we will consider (a) the methods used to address these issues, (b) what we know about how brain systems are organized to support memories of different types,and (c) the synaptic mechanisms that are involved. Same as NRSC 4032.",0.5490707162284678,Medium
STAT 4680,Statistical Collaboration,STAT,Applied Mathematics Department - Statistics,"Educates and trains students to become effective interdisciplinary collaborators by developing the communication and collaboration skills necessary to apply technical statistics and data science skills to help domain experts answer research questions. Topics include structuring effective meetings and projects; communicating statistics to non-statisticians; using peer feedback, self-reflection and video analysis to improve collaboration skills; creating reproducible statistical workflows; working ethically. Same as STAT 5680.","['STAT 4400', 'STAT 4010']",['person'],"['interdisciplinary', 'collaboration', 'collaborators', 'statisticians', 'statistics', 'projects']","['effective interdisciplinary collaborators', 'interdisciplinary collaborators developing', 'projects communicating statistics', 'interdisciplinary collaborators', 'analysis improve collaboration', 'collaboration skills necessary', 'students effective interdisciplinary', 'improve collaboration skills']","Educates and trains students to become effective interdisciplinary collaborators by developing the communication and collaboration skills necessary to apply technical statistics and data science skills to help domain experts answer research questions. Topics include structuring effective meetings and projects; communicating statistics to non-statisticians; using peer feedback, self-reflection and video analysis to improve collaboration skills; creating reproducible statistical workflows; working ethically. Same as STAT 5680.",0.725181323662738,Difficult
ACCT 6900,Independent Study,ACCT,Department of Accounting,Prior department consent required of instructor under whose direction study is taken. Departmental form required.,[],['person'],"['instructor', 'consent', 'department', 'study', 'departmental', 'prior']","['consent required instructor', 'required instructor direction', 'instructor direction study', 'prior department consent', 'required instructor', 'department consent required', 'department consent', 'instructor direction']",Departmental form required. Prior department consent required of instructor under whose direction study is taken.,0.394341190692052,Easy
MUEL 2782,"World Music: Africa, Europe, and the Americas",MUEL,Music Education Department,"Highlights music in Africa, Europe and the Americas using current ethnomusicological materials.",[],['person'],"['ethnomusicological', 'music', 'africa', 'americas', 'materials', 'europe']","['music africa europe', 'music africa', 'highlights music africa', 'ethnomusicological materials', 'current ethnomusicological materials', 'africa europe americas', 'current ethnomusicological', 'ethnomusicological']","Highlights music in Africa, Europe and the Americas using current ethnomusicological materials.",0.5426866122695678,Medium
PHIL 1010,Introduction to Western Philosophy: Ancient,PHIL,Philosophy Department,"Introduces major philosophical ideas originating in ancient Greece, including the concepts of eudaimonia (happiness), sophia (knowledge), philosophia, psychê (soul), aretê (virtue), erôs (love), and democracy, placing these in historical context and relating them to subsequent philosophical developments. Topics may include the nature of happiness; why philosophy and democracy flourished in ancient Greece; the ancient Greek origins of science; whether being a virtuous person makes you happier; and ancient Greek thinking about life, love, and death. Same as CLAS 1030.",[],['person'],"['philosophy', 'philosophia', 'philosophical', 'greek', 'greece', 'happiness']","['happier ancient greek', 'happiness philosophy democracy', 'concepts eudaimonia happiness', 'greek thinking life', 'ancient greek thinking', 'happiness philosophy', 'greece ancient greek', 'greece including concepts']","Topics may include the nature of happiness; why philosophy and democracy flourished in ancient Greece; the ancient Greek origins of science; whether being a virtuous person makes you happier; and ancient Greek thinking about life, love, and death. Introduces major philosophical ideas originating in ancient Greece, including the concepts of eudaimonia (happiness), sophia (knowledge), philosophia, psychê (soul), aretê (virtue), erôs (love), and democracy, placing these in historical context and relating them to subsequent philosophical developments. Same as CLAS 1030.",0.6813614385010577,Medium
MUSC 4193,Student Teaching Seminar,MUSC,Music Department,"Required for all music student teachers. Addresses topics of concern to beginning teachers including classroom management, interpersonal skills, legal issues, job search strategies and capstone project development.",['MUSC 4103'],['person'],"['teachers', 'music', 'classroom', 'student', 'skills', 'topics']","['music student teachers', 'required music student', 'concern beginning teachers', 'music student', 'beginning teachers including', 'beginning teachers', 'required music', 'teachers including classroom']","Addresses topics of concern to beginning teachers including classroom management, interpersonal skills, legal issues, job search strategies and capstone project development. Required for all music student teachers.",0.5768736778482925,Medium
EMUS 1447,Guitar Ensemble,EMUS,Music Department - Electonic Music Studies,The course description is not available at this moment.,[],['person'],"['description', 'course', 'available', 'moment']","['course description available', 'course description', 'description available', 'description', 'description available moment', 'course', 'available', 'available moment']",The course description is not available at this moment.,0.3981943185252342,Easy
PSYC 2111,Psychological Science I:  Statistics,PSYC,Psychology and Neuroscience Department,"Three hours of lecture and one two-hour lab per week. Introduces descriptive and inferential statistics and their roles in psychological research. Topics include correlation, regression, T-test, analysis of variance and selected nonparametric statistics.","['MATH 1150', 'MATH 1011', 'MATH 1212', 'MATH 1300', 'MATH 1081', 'MATH 1071']",['person'],"['statistics', 'psychological', 'research', 'regression', 'lecture', 'test']","['psychological research', 'psychological research topics', 'statistics roles psychological', 'statistics', 'descriptive inferential statistics', 'lecture hour lab', 'psychological', 'roles psychological research']","Topics include correlation, regression, T-test, analysis of variance and selected nonparametric statistics. Introduces descriptive and inferential statistics and their roles in psychological research. Three hours of lecture and one two-hour lab per week.",0.55292384406165,Medium
LAWS 7475,Advanced Torts,LAWS,Law School,"Studies selected tort actions and theories. Topics covered may include ""Dignitary torts"" (e.g., defamation, privacy, etc.), business torts, and product liability. Offered in alternate years.",[],['person'],"['torts', 'tort', 'defamation', 'liability', 'topics', 'privacy']","['privacy business torts', 'torts defamation privacy', 'dignitary torts defamation', 'torts product liability', 'business torts', 'torts defamation', 'tort actions', 'business torts product']","Topics covered may include ""Dignitary torts"" (e.g., defamation, privacy, etc. Studies selected tort actions and theories. ), business torts, and product liability.",0.5006044122091267,Medium
MATH 1011,College Algebra,MATH,Mathematics Department,"Covers simplifying algebraic expressions, factoring, linear and quadratic equations, inequalities, exponentials, logarithms, functions, graphs and systems of equations. Department enforced prerequisite: one year high school algebra. Degree credit not granted for this course and MATH 1005.",[],['online'],"['algebraic', 'algebra', 'math', 'equations', 'prerequisite', 'degree']","['course math', 'school algebra degree', 'course math 1005', 'high school algebra', 'granted course math', 'algebra degree credit', 'school algebra', 'algebraic']","Department enforced prerequisite: one year high school algebra. Degree credit not granted for this course and MATH 1005. Covers simplifying algebraic expressions, factoring, linear and quadratic equations, inequalities, exponentials, logarithms, functions, graphs and systems of equations.",0.5733227561196735,Medium
MCEN 5930,Professional Internship,MCEN,Mechanical Engineering Department,This class provides a structure for Mechanical Engineering graduate students to receive academic credit for internships with industry partners that have an academic component to them suitable for graduate-level work. Participation in the program will consist of an internship agreement between a student and an industry partner who will employ the student in a role that supports the academic goals of the internship. Instructor participation will include facilitation of mid-term and final assessments of student performance as well as support for any academic-related issues that may arise during the internship period. May be taken during any term following initial enrollment and participation in ME graduate programs. Department permission required to enroll. May be repeated up to 6 total credit hours.,[],['person'],"['internship', 'internships', 'enroll', 'student', 'instructor', 'students']","['internship agreement student', 'internship instructor participation', 'academic credit internships', 'internship agreement', 'internship instructor', 'credit internships', 'consist internship agreement', 'program consist internship']",May be taken during any term following initial enrollment and participation in ME graduate programs. Instructor participation will include facilitation of mid-term and final assessments of student performance as well as support for any academic-related issues that may arise during the internship period. Participation in the program will consist of an internship agreement between a student and an industry partner who will employ the student in a role that supports the academic goals of the internship.,0.6786415835599878,Medium
MCEN 5115,Mechatronics and Robotics I,MCEN,Mechanical Engineering Department,"Focuses on design and construction of microprocessor-controlled electro-mechanical systems. Lectures review critical circuit topics, introduce microprocessor architecture and programming, discuss sensor and actuator component selection, robotic systems and design strategies for complex, multi-system devices. Lab work reinforces lectures and allows hands-on experience with robotic design. Students must design and build an autonomous robotic device. Project expenses may be incurred ($50 maximum). Same as MCEN 4115.",[],['person'],"['microprocessor', 'robotic', 'actuator', 'electro', 'mechanical', 'sensor']","['controlled electro mechanical', 'electro mechanical systems', 'microprocessor controlled electro', 'robotic device project', 'electro mechanical', 'sensor actuator', 'construction microprocessor controlled', 'discuss sensor actuator']","Students must design and build an autonomous robotic device. Lectures review critical circuit topics, introduce microprocessor architecture and programming, discuss sensor and actuator component selection, robotic systems and design strategies for complex, multi-system devices. Lab work reinforces lectures and allows hands-on experience with robotic design.",0.6053188274403143,Medium
IPHY 3415,Human Anatomy Laboratory,IPHY,Integrative Physiology Department,Introduces structures of the human anatomical systems using human cadavers and animal tissue. This laboratory is meant to complement IPHY 3410. Degree credit not granted for this course and IPHY 3417.,['IPHY 3410'],['person'],"['anatomical', 'cadavers', 'iphy', 'laboratory', 'tissue', 'human']","['human anatomical systems', 'anatomical systems using', 'human anatomical', 'structures human anatomical', 'anatomical systems', 'anatomical', 'animal tissue laboratory', 'complement iphy 3410']",This laboratory is meant to complement IPHY 3410. Degree credit not granted for this course and IPHY 3417. Introduces structures of the human anatomical systems using human cadavers and animal tissue.,0.4941825324871562,Medium
HIST 5129,Colloquium in Modern Asian History: East Asia,HIST,History Department,"Introduces major topics and themes in Asian history. Analyzes readings relating to topics such as imperialism, cultural agency, gender, race, nationalism, decolonization, and revolution. May be repeated up to 6 total credits hours provided the topics vary.",[],['person'],"['asian', 'topics', 'history', 'imperialism', 'decolonization', 'credits']","['asian history analyzes', 'themes asian history', 'asian history', 'topics themes asian', 'themes asian', 'topics imperialism cultural', 'history analyzes readings', 'history analyzes']","Introduces major topics and themes in Asian history. Analyzes readings relating to topics such as imperialism, cultural agency, gender, race, nationalism, decolonization, and revolution. May be repeated up to 6 total credits hours provided the topics vary.",0.5875264430341492,Medium
CVEN 3111,Analytical Mechanics 2,CVEN,Department of Civil Engineering,"Studies the motion (kinematics) of particles and rigid bodies, and the forces that cause the motion (kinetics). Newton's laws as well as energy methods are used to study the motion of particles and rigid bodies in two and three dimensions. Degree credit not granted for this course and MCEN 2043.","['GEEN 2851', 'MCEN 2023', 'ASEN 2001', 'CVEN 2121']",['person'],"['kinetics', 'kinematics', 'motion', 'forces', 'newton', 'particles']","['study motion particles', 'studies motion kinematics', 'studies motion', 'motion kinetics', 'motion kinematics particles', 'kinematics particles', 'study motion', 'kinetics newton laws']","Studies the motion (kinematics) of particles and rigid bodies, and the forces that cause the motion (kinetics). Newton's laws as well as energy methods are used to study the motion of particles and rigid bodies in two and three dimensions. Degree credit not granted for this course and MCEN 2043.",0.492067089755213,Medium
PMUS 4157,Opera Practicum,PMUS,Performance Studies Program,The course description is not available at this moment.,[],['person'],"['description', 'course', 'available', 'moment']","['course description available', 'course description', 'description available', 'description', 'description available moment', 'course', 'available', 'available moment']",The course description is not available at this moment.,0.3981943185252342,Easy
